id,serp_topic_annotation,query,qid,feedback,interface_type,query_feedback_time,query_selection_time,topic_id,user,ndcg_10,total_cards_shown,num_queries_explored
1493,425, train tunnel flood,3,5,BASE_WAPO,5.4610350131988525,55.23093008995056,363,916,0.4646665026330443,12,5
1492,396, hyphoon damage,4,2,BASE_WAPO,3.0992238521575928,3.917235851287842,408,910,0.3347092472444263,12,4
1491,394, airport security procedures,5,5,RAND,4.565798997879028,21.794584035873413,341,908,0.4382999807415574,37,6
1490,382, somali pirates,4,3,BASE_WAPO,2.7163219451904297,3.3539178371429443,367,896,0.6205601922318716,12,2
1489,429, typhoon property damage,3,5,BASE_WAPO,7.770985126495361,12.19477605819702,408,900,0.6726933800270176,12,2
1488,409, carry on luggage airport,2,3,RAND,5.288480997085571,5.269282102584839,341,920,0.3911296106359335,37,3
1487,428, tropical storm hit,2,6,BASE_WAPO,3.967721939086914,8.22150993347168,408,921,0.5541431912151693,37,6
1486,403, train disaster,4,6,RAND,7.13044810295105,17.987285137176514,363,917,0.5770557806483209,37,9
1485,393, piracy ship boarded,5,6,BASE_WAPO,3.7454519271850586,6.653424978256226,367,907,0.5996986609463215,37,6
1484,427, fire in transportation tunnels,5,3,BASE_WAPO,5.657343864440918,5.493890047073364,363,898,0.8176278414979145,12,6
1483,396, tropical storm hit,2,1,BASE_WAPO,4.1025390625,3.887681007385254,408,910,0.5541431912151693,12,2
1482,425, transport tunnel explosion,6,6,BASE_WAPO,11.750144004821776,9.060351133346558,363,916,0.7752387091786713,20,6
1481,420, fire in transportation tunnels,5,4,BASE_WAPO,3.3089160919189453,2.805248975753784,363,899,0.8176278414979145,20,9
1480,394, airport screening,4,4,RAND,6.677221059799194,167.14780402183533,341,908,0.8191269840632233,20,6
1479,420, floods in football tunnels,2,1,BASE_WAPO,3.966420888900757,6.8032732009887695,363,899,0.2165369092592105,20,6
1478,396, deadly storm,5,4,BASE_WAPO,4.218019962310791,13.805433988571169,408,910,0.492006202774515,20,6
1477,415, boats ships ilegally pirate,6,2,BASE_WAPO,2.5999879837036133,7.434478044509888,367,890,0.2385024498843459,15,6
1476,420, fire in transportation tunnels,5,4,BASE_WAPO,2.205760955810547,5.872951984405518,363,899,0.8176278414979145,15,6
1475,427, train tunnel flood,3,1,BASE_WAPO,2.349727153778076,7.1326868534088135,363,898,0.4646665026330443,37,6
1474,386, pirates,2,4,BASE_WAPO,6.307021141052246,5.321552991867065,367,900,0.6377031804231299,37,6
1473,427, transport tunnel explosion,6,1,BASE_WAPO,2.025429010391236,6.190176010131836,363,898,0.7752387091786713,37,6
1472,386, somali pirates,4,5,BASE_WAPO,3.4560000896453857,10.206610918045044,367,900,0.6205601922318716,37,6
1471,409, airport security procedures,5,3,RAND,5.159235954284668,9.379626035690308,341,920,0.4382999807415574,15,5
1470,420, flood in tunnel,1,3,BASE_WAPO,2.379149913787842,6.865278959274292,363,899,0.1009698308246751,15,2
1469,412, instances of piracy,3,2,BASE_WAPO,3.807888984680176,1.7917499542236328,367,897,0.1794770986900752,15,6
1468,411, airport screening,4,4,RAND,1.545630931854248,2.6698689460754395,341,912,0.8191269840632233,15,7
1467,417, boats ships ilegally pirate,6,2,RAND,3.6361050605773926,3.141664981842041,367,892,0.2385024498843459,15,2
1466,412, boats ships ilegally pirate,6,3,BASE_WAPO,2.762136936187744,5.305696964263916,367,897,0.2385024498843459,15,3
1465,418, hurricane damage,6,4,BASE_WAPO,1.7429730892181396,1.4605231285095217,408,914,0.828299649216492,37,6
1464,419, pirates board ship,1,6,BASE_WAPO,4.84116792678833,4.917927980422974,367,913,0.5040935371655748,37,6
1463,426, flood in tunnel,1,1,BASE_WAPO,4.836432933807373,16.62892198562622,363,885,0.1009698308246751,37,2
1462,415, piracy ship boarded,5,3,BASE_WAPO,3.351603984832764,2.35474705696106,367,890,0.5996986609463215,37,2
1461,386, pirates board ship,1,5,BASE_WAPO,4.612688064575195,19.88362288475037,367,900,0.5040935371655748,37,6
1460,410, pirates board ship,1,6,BASE_WAPO,3.8802719116210938,6.3526599407196045,367,921,0.5040935371655748,15,6
1459,417, somali pirates,4,6,RAND,3.004267930984497,6.604878902435303,367,892,0.6205601922318716,37,5
1458,412, pirates,2,4,BASE_WAPO,2.665148973464966,5.384083032608032,367,897,0.6377031804231299,37,7
1457,420, transport tunnel explosion,6,4,BASE_WAPO,2.9384889602661133,4.123625993728638,363,899,0.7752387091786713,37,3
1456,411, airports use security measures luggage,3,4,RAND,2.5868959426879883,5.127063989639282,341,912,0.6470962195065267,37,6
1455,418, hurricane damage,6,3,BASE_WAPO,2.6002697944641118,2.123577117919922,408,914,0.828299649216492,37,4
1454,413, typhoon property damage,3,6,RAND,4.152523040771484,4.911926031112671,408,893,0.6726933800270176,15,7
1453,425, flood in tunnel,1,1,BASE_WAPO,3.543509006500244,3.723385810852051,363,916,0.1009698308246751,15,9
1452,383, piracy ship boarded,5,4,BASE_WAPO,4.554756164550781,18.42363286018372,367,898,0.5996986609463215,20,6
1451,418, deadly storm,5,4,BASE_WAPO,2.185088872909546,3.154860019683838,408,914,0.492006202774515,20,5
1450,396, hurricane damage,6,2,BASE_WAPO,3.3990790843963623,5.442356109619141,408,910,0.828299649216492,20,9
1449,415, somali pirates,4,2,BASE_WAPO,3.716714859008789,4.802195072174072,367,890,0.6205601922318716,20,5
1448,371, typhoon property damage,3,2,BASE_WAPO,4.095749855041504,30.52423596382141,408,885,0.6726933800270176,20,3
1447,396, hurricane damage,6,1,BASE_WAPO,4.090130090713501,7.537016868591309,408,910,0.828299649216492,6,5
1446,411, airport security mesasures,6,3,RAND,1.6629111766815186,4.561234951019287,341,912,0.4923908681256006,6,1
1445,413, hurricane damage,6,6,RAND,2.763424873352051,1.8603339195251465,408,893,0.828299649216492,37,6
1444,382, piracy ship boarded,5,5,BASE_WAPO,6.062752962112427,10.808873176574709,367,896,0.5996986609463215,37,7
1443,416, airport security procedures,5,5,RAND,3.989551067352295,22.36012315750122,341,891,0.4382999807415574,37,2
1442,420, train tunnel flood,3,3,BASE_WAPO,3.4210171699523926,1.9595060348510744,363,899,0.4646665026330443,37,6
1441,418, fatal storm,1,2,BASE_WAPO,2.5027859210968018,1.3672471046447754,408,914,0.3436966791443692,37,7
1440,419, boats ships ilegally pirate,6,4,BASE_WAPO,6.9227378368377686,24.694128036499023,367,913,0.2385024498843459,6,4
1439,412, pirates board ship,1,5,BASE_WAPO,2.817754983901977,15.274379014968872,367,897,0.5040935371655748,6,6
1438,418, typhoon property damage,3,4,BASE_WAPO,2.613089084625244,2.208510160446167,408,914,0.6726933800270176,37,6
1437,407, airport security mesasures,6,4,RAND,4.923619985580444,1.9805359840393064,341,887,0.4923908681256006,37,6
1436,415, pirates board ship,1,2,BASE_WAPO,3.3591270446777344,6.939578056335449,367,890,0.5040935371655748,37,5
1435,402, pirates board ship,1,3,BASE_WAPO,3.054174900054932,7.720209121704102,367,916,0.5040935371655748,37,9
1434,409, airports use security measures luggage,3,4,RAND,6.080536842346191,7.51832103729248,341,920,0.6470962195065267,6,3
1433,411, airpots sercuity measures,1,4,RAND,2.084559917449951,3.774946928024292,341,912,0.2894294411838796,6,6
1432,396, typhoon property damage,3,2,BASE_WAPO,4.309162139892578,12.67902898788452,408,910,0.6726933800270176,37,7
1431,413, tropical storm hit,2,4,RAND,4.065319061279297,176.91825890541077,408,893,0.5541431912151693,37,1
1430,415, instances of piracy,3,4,BASE_WAPO,3.223984956741333,8.703628063201904,367,890,0.1794770986900752,37,6
1429,418, hyphoon damage,4,4,BASE_WAPO,2.056335926055908,2.3137779235839844,408,914,0.3347092472444263,37,2
1428,414, tropical storm hit,2,6,BASE_WAPO,4.042038917541504,9.775828838348389,408,903,0.5541431912151693,37,6
1427,386, boats ships ilegally pirate,6,4,BASE_WAPO,6.875024080276489,6.12206506729126,367,900,0.2385024498843459,24,7
1426,410, instances of piracy,3,5,BASE_WAPO,6.439764022827148,59.27399611473084,367,921,0.1794770986900752,24,6
1425,412, somali pirates,4,5,BASE_WAPO,3.285176992416382,3.778904914855957,367,897,0.6205601922318716,24,3
1424,418, tropical storm hit,2,5,BASE_WAPO,2.962723970413208,216.7522358894348,408,914,0.5541431912151693,24,6
1423,402, instances of piracy,3,1,BASE_WAPO,3.222965955734253,2.607448101043701,367,916,0.1794770986900752,15,4
1422,408, airport security mesasures,6,4,BASE_WAPO,2.8221421241760254,10.70686388015747,341,888,0.4923908681256006,15,4
1421,402, piracy ship boarded,5,5,BASE_WAPO,3.359462022781372,1.8617231845855715,367,916,0.5996986609463215,15,3
1420,383, somali pirates,4,3,BASE_WAPO,3.8913068771362314,64.4995470046997,367,898,0.6205601922318716,15,6
1419,407, airpots sercuity measures,1,2,RAND,2.933073043823242,12.655431985855104,341,887,0.2894294411838796,37,4
1418,408, airport screening,4,4,BASE_WAPO,4.662451982498169,14.708173990249634,341,888,0.8191269840632233,37,5
1417,415, pirates,2,2,BASE_WAPO,4.708587884902954,3.558964967727661,367,890,0.6377031804231299,37,3
1416,407, airport security procedures,5,4,RAND,3.14538311958313,5.666724920272827,341,887,0.4382999807415574,37,5
1415,371, tropical storm hit,2,3,BASE_WAPO,4.52836799621582,4.795782089233398,408,885,0.5541431912151693,20,5
1414,369, tropical storm hit,2,6,BASE_WAPO,4.783514022827148,124.25274682044984,408,883,0.5541431912151693,20,6
1413,385, carry on luggage airport,2,4,BASE_WAPO,3.3150651454925537,12.64484405517578,341,899,0.3911296106359335,20,4
1412,411, airport security procedures,5,5,RAND,2.35632586479187,4.890585899353027,341,912,0.4382999807415574,20,3
1411,412, piracy ship boarded,5,3,BASE_WAPO,3.235603094100952,6.136688947677612,367,897,0.5996986609463215,20,9
1410,383, pirates board ship,1,3,BASE_WAPO,5.494951963424683,11.819463968276978,367,898,0.5040935371655748,25,5
1409,399, fire in transportation tunnels,5,5,BASE_WAPO,4.788717985153198,3.835931062698364,363,913,0.8176278414979145,25,5
1408,400, train disaster,4,4,BASE_WAPO,2.641775131225586,6.762166976928711,363,914,0.5770557806483209,25,6
1407,404, fire in transportation tunnels,5,5,RAND,2.7583348751068115,8.446473121643066,363,901,0.8176278414979145,25,6
1406,385, airport screening,4,2,BASE_WAPO,4.431603908538818,6.338073015213013,341,899,0.8191269840632233,25,9
1405,409, airport security mesasures,6,2,RAND,9.05983304977417,13.635807037353516,341,920,0.4923908681256006,24,2
1404,402, boats ships ilegally pirate,6,3,BASE_WAPO,3.204750061035156,2.684000968933105,367,916,0.2385024498843459,24,5
1403,396, fatal storm,1,1,BASE_WAPO,5.630573034286499,8.851649045944214,408,910,0.3436966791443692,25,8
1402,378, airport security procedures,5,4,RAND,2.120167016983032,15.83932089805603,341,892,0.4382999807415574,25,2
1401,385, airport security mesasures,6,4,BASE_WAPO,2.2949509620666504,6.150125980377197,341,899,0.4923908681256006,25,5
1400,376, airport security mesasures,6,4,BASE_WAPO,2.920754909515381,19.5029399394989,341,890,0.4923908681256006,25,5
1399,377, pirates,2,6,RAND,2.71930193901062,43.1563720703125,367,891,0.6377031804231299,25,2
1398,379, fire in transportation tunnels,5,4,RAND,2.8757011890411377,2.341226816177368,363,893,0.8176278414979145,34,9
1397,404, flood in tunnel,1,4,RAND,4.077807188034058,3.838706970214844,363,901,0.1009698308246751,34,7
1396,389, fire in transportation tunnels,5,6,BASE_WAPO,4.313694953918457,39.72997307777405,363,903,0.8176278414979145,34,4
1395,400, flood in tunnel,1,2,BASE_WAPO,2.545177936553955,6.321079969406128,363,914,0.1009698308246751,34,5
1394,384, hyphoon damage,4,5,BASE_WAPO,2.641749143600464,2.7827370166778564,408,897,0.3347092472444263,34,6
1393,407, airports use security measures luggage,3,4,RAND,5.572318077087402,6.144486904144287,341,887,0.6470962195065267,34,6
1392,371, deadly storm,5,2,BASE_WAPO,3.3942549228668213,7.941892147064209,408,885,0.492006202774515,34,3
1391,386, instances of piracy,3,3,BASE_WAPO,8.462098836898804,10.56443691253662,367,900,0.1794770986900752,34,7
1390,402, somali pirates,4,4,BASE_WAPO,3.871999979019165,15.32582688331604,367,916,0.6205601922318716,34,9
1389,408, airpots sercuity measures,1,4,BASE_WAPO,2.9955170154571533,4.074234008789063,341,888,0.2894294411838796,34,5
1388,384, fatal storm,1,3,BASE_WAPO,3.1205008029937744,7.446709156036377,408,897,0.3436966791443692,34,5
1387,396, deadly storm,5,4,BASE_WAPO,7.448215961456299,26.90804004669189,408,910,0.492006202774515,34,9
1386,404, train tunnel flood,3,6,RAND,4.506908893585205,4.649909019470215,363,901,0.4646665026330443,34,5
1385,371, hurricane damage,6,4,BASE_WAPO,4.013587951660156,3.4248499870300293,408,885,0.828299649216492,34,7
1384,400, floods in football tunnels,2,2,BASE_WAPO,2.3441529273986816,5.812146186828613,363,914,0.2165369092592105,34,4
1383,379, transport tunnel explosion,6,5,RAND,5.480745077133179,5.641202926635742,363,893,0.7752387091786713,24,7
1382,398, hurricane damage,6,4,RAND,2.748054027557373,3.1266019344329834,408,912,0.828299649216492,24,5
1381,383, pirates board ship,1,3,BASE_WAPO,10.720538139343262,25.259701013565063,367,898,0.5040935371655748,25,7
1380,384, deadly storm,5,6,BASE_WAPO,2.1409130096435547,20.27101707458496,408,897,0.492006202774515,25,8
1379,382, pirates board ship,1,4,BASE_WAPO,6.220877170562744,9.900749921798706,367,896,0.5040935371655748,25,9
1378,398, deadly storm,5,2,RAND,2.6316440105438232,1.109050989151001,408,912,0.492006202774515,25,5
1377,376, carry on luggage airport,2,3,BASE_WAPO,7.268244981765747,3.0596392154693604,341,890,0.3911296106359335,25,5
1376,400, train disaster,4,5,BASE_WAPO,2.369060039520264,7.394702911376953,363,914,0.5770557806483209,24,9
1375,385, airports use security measures luggage,3,3,BASE_WAPO,3.6916699409484863,5.278985977172852,341,899,0.6470962195065267,24,3
1374,404, transport tunnel explosion,6,5,RAND,2.85555100440979,5.493160009384155,363,901,0.7752387091786713,2,3
1373,400, train tunnel flood,3,3,BASE_WAPO,2.484992027282715,9.659609079360962,363,914,0.4646665026330443,2,6
1372,393, boats ships ilegally pirate,6,2,BASE_WAPO,3.875817060470581,7.942867994308472,367,907,0.2385024498843459,24,7
1371,399, train tunnel flood,3,3,BASE_WAPO,5.015862941741943,10.310971975326538,363,913,0.4646665026330443,24,9
1370,386, piracy ship boarded,5,5,BASE_WAPO,7.372376918792725,45.363147020339966,367,900,0.5996986609463215,25,6
1369,398, fatal storm,1,2,RAND,2.623236179351806,8.30808711051941,408,912,0.3436966791443692,25,7
1368,400, transport tunnel explosion,6,3,BASE_WAPO,3.185939073562622,20.76935315132141,363,914,0.7752387091786713,25,7
1367,402, pirates,2,3,BASE_WAPO,5.506117105484009,4.479859113693237,367,916,0.6377031804231299,25,5
1366,398, typhoon property damage,3,6,RAND,2.8014891147613525,3.088062047958374,408,912,0.6726933800270176,25,9
1365,384, typhoon property damage,3,5,BASE_WAPO,3.670013189315796,9.169089078903198,408,897,0.6726933800270176,24,8
1364,404, train disaster,4,4,RAND,2.360929012298584,4.087100028991699,363,901,0.5770557806483209,24,4
1363,400, transport tunnel explosion,6,2,BASE_WAPO,3.325026035308838,30.299899101257324,363,914,0.7752387091786713,25,2
1362,376, airport security mesasures,6,6,BASE_WAPO,5.356092929840088,6.17665696144104,341,890,0.4923908681256006,25,9
1361,374, floods in football tunnels,2,2,BASE_WAPO,3.329752922058105,14.732839107513428,363,888,0.2165369092592105,25,3
1360,389, train disaster,4,6,BASE_WAPO,5.339230060577393,7.171302080154419,363,903,0.5770557806483209,25,7
1359,400, fire in transportation tunnels,5,5,BASE_WAPO,3.4883599281311035,3.8790879249572754,363,914,0.8176278414979145,25,3
1358,373, deadly storm,5,5,RAND,3.4523708820343018,8.98429799079895,408,887,0.492006202774515,24,2
1357,398, hyphoon damage,4,5,RAND,2.3325541019439697,14.100323915481567,408,912,0.3347092472444263,24,7
1356,393, pirates board ship,1,4,BASE_WAPO,5.0099170207977295,19.32433795928955,367,907,0.5040935371655748,34,5
1355,377, pirates,2,6,RAND,7.260666131973267,198.8597929477692,367,891,0.6377031804231299,34,4
1354,398, hurricane damage,6,5,RAND,1.7586851119995115,3.665587902069092,408,912,0.828299649216492,34,7
1353,385, airport security procedures,5,3,BASE_WAPO,5.676999807357788,14.528779983520508,341,899,0.4382999807415574,6,3
1351,374, transport tunnel explosion,6,3,BASE_WAPO,3.905510902404785,4.512638092041016,363,888,0.7752387091786713,15,8
1350,384, tropical storm hit,2,5,BASE_WAPO,4.7538769245147705,194.50376200675964,408,897,0.5541431912151693,15,4
1349,373, hurricane damage,6,5,RAND,3.5556299686431885,4.861629009246826,408,887,0.828299649216492,15,2
1348,399, transport tunnel explosion,6,3,BASE_WAPO,5.585235118865967,18.468281030654907,363,913,0.7752387091786713,15,5
1347,376, airport security procedures,5,2,BASE_WAPO,4.561586856842041,16.707538843154907,341,890,0.4382999807415574,15,4
1346,387, hurricane damage,6,5,RAND,3.677126169204712,2.298847913742065,408,901,0.828299649216492,24,8
1345,378, airport screening,4,6,RAND,3.96136212348938,5.385861158370972,341,892,0.8191269840632233,24,7
1344,379, floods in football tunnels,2,2,RAND,5.235132932662964,2.4999489784240723,363,893,0.2165369092592105,24,4
1343,387, fatal storm,1,4,RAND,3.3216419219970703,9.2239248752594,408,901,0.3436966791443692,24,9
1342,376, airports use security measures luggage,3,3,BASE_WAPO,9.445847988128662,2.153106927871704,341,890,0.6470962195065267,15,4
1341,398, tropical storm hit,2,5,RAND,2.1230568885803223,3.05876898765564,408,912,0.5541431912151693,15,5
1340,374, flood in tunnel,1,2,BASE_WAPO,3.948141098022461,7.599186897277832,363,888,0.1009698308246751,15,4
1339,400, fire in transportation tunnels,5,3,BASE_WAPO,2.633573055267334,4.765043020248413,363,914,0.8176278414979145,15,3
1338,387, tropical storm hit,2,4,RAND,2.5449059009552,9.757975101470947,408,901,0.5541431912151693,15,8
1336,379, flood in tunnel,1,5,RAND,4.899980068206787,1.622431993484497,363,893,0.1009698308246751,34,5
1334,387, deadly storm,5,6,RAND,3.742209196090698,16.29752492904663,408,901,0.492006202774515,6,7
1333,373, tropical storm hit,2,4,RAND,4.7691709995269775,9.131633043289185,408,887,0.5541431912151693,6,5
1332,376, airpots sercuity measures,1,2,BASE_WAPO,3.968206882476807,7.073529005050659,341,890,0.2894294411838796,24,7
1331,376, airport screening,4,4,BASE_WAPO,5.663167953491211,3.92702579498291,341,890,0.8191269840632233,24,8
1328,379, train tunnel flood,3,2,RAND,4.287729024887085,8.478077173233032,363,893,0.4646665026330443,15,6
1327,374, train disaster,4,4,BASE_WAPO,5.342137813568115,5.158998012542725,363,888,0.5770557806483209,15,3
1326,384, hurricane damage,6,4,BASE_WAPO,3.026742935180664,3.095435857772827,408,897,0.828299649216492,15,6
1325,371, fatal storm,1,1,BASE_WAPO,4.02918815612793,12.783536195755005,408,885,0.3436966791443692,6,6
1324,384, hurricane damage,6,4,BASE_WAPO,4.992202043533325,2.316456794738769,408,897,0.828299649216492,6,3
1323,376, airport security mesasures,6,2,BASE_WAPO,5.567718029022217,35.222522020339966,341,890,0.4923908681256006,18,3
1322,369, hurricane damage,6,5,BASE_WAPO,3.924694061279297,20.90223479270935,408,883,0.828299649216492,18,6
1321,369, hurricane damage,6,5,BASE_WAPO,8.276636123657227,7.596780061721802,408,883,0.828299649216492,18,2
1320,368, flood in tunnel,1,2,BASE_GOOGLE,2.732970952987671,2.35448694229126,363,866,0.1009698308246751,18,2
1319,365, hurricane damage,6,3,BASE,10.107894897460938,26.84997797012329,408,864,0.828299649216492,24,6
1318,368, fire in transportation tunnels,5,3,BASE_GOOGLE,3.0214099884033203,7.148844003677368,363,866,0.8176278414979145,24,6
1317,368, train tunnel flood,3,4,BASE_GOOGLE,3.9081199169158936,3.975022077560425,363,866,0.4646665026330443,34,6
1316,365, fatal storm,1,2,BASE,4.219772100448608,27.58010983467102,408,864,0.3436966791443692,34,4
1315,365, tropical storm hit,2,4,BASE,6.417291879653931,7.164643049240112,408,864,0.5541431912151693,34,6
1314,368, transport tunnel explosion,6,3,BASE_GOOGLE,2.8521010875701904,2.118147850036621,363,866,0.7752387091786713,5,6
1313,367, deadly storm,5,3,BASE_WAPO,5.4455931186676025,11.681006908416748,408,882,0.492006202774515,5,6
1312,367, deadly storm,5,4,BASE_WAPO,5.16552996635437,4.626439094543457,408,882,0.492006202774515,5,8
1311,368, train disaster,4,3,BASE_GOOGLE,2.8807919025421143,1.993696212768555,363,866,0.5770557806483209,5,2
1310,368, floods in football tunnels,2,3,BASE_GOOGLE,2.5932040214538574,1.893808126449585,363,866,0.2165369092592105,5,4
1309,332, hyphoon damage,4,3,BASE_GOOGLE,3.057093858718872,2.2448511123657227,408,866,0.3347092472444263,18,2
1308,357, carry on luggage airport,2,4,BASE_GOOGLE,2.365803003311157,7.099905014038086,341,879,0.3911296106359335,18,6
1307,332, tropical storm hit,2,3,BASE_GOOGLE,2.627740859985352,1.895231008529663,408,866,0.5541431912151693,18,8
1306,332, fatal storm,1,2,BASE_GOOGLE,2.2224349975585938,2.633514881134033,408,866,0.3436966791443692,18,8
1305,332, deadly storm,5,4,BASE_GOOGLE,2.7110509872436523,8.510866165161133,408,866,0.492006202774515,18,7
1304,358, train disaster,4,4,BASE_WAPO,5.752852916717529,36.72444677352905,363,882,0.5770557806483209,18,7
1303,366, airport security mesasures,6,4,BASE,4.183786869049072,4.725757122039795,341,859,0.4923908681256006,18,7
1302,357, airports use security measures luggage,3,3,BASE_GOOGLE,6.2647340297698975,11.335209846496582,341,879,0.6470962195065267,18,7
1301,366, airports use security measures luggage,3,4,BASE,3.872061014175415,13.577643156051636,341,859,0.6470962195065267,18,2
1300,332, hurricane damage,6,5,BASE_GOOGLE,3.973430156707764,25.614409923553467,408,866,0.828299649216492,18,4
1299,358, transport tunnel explosion,6,3,BASE_WAPO,7.73219895362854,24.47800612449646,363,882,0.7752387091786713,18,7
1298,358, floods in football tunnels,2,3,BASE_WAPO,9.980255126953123,2.032938003540039,363,882,0.2165369092592105,18,2
1297,363, carry on luggage airport,2,4,BASE_WAPO,3.4924309253692627,2.271554946899414,341,875,0.3911296106359335,18,3
1296,363, airpots sercuity measures,1,3,BASE_WAPO,4.305687189102173,10.996252059936523,341,875,0.2894294411838796,18,2
1295,363, airport screening,4,4,BASE_WAPO,3.24163818359375,2.66082501411438,341,875,0.8191269840632233,18,3
1294,363, airport security procedures,5,3,BASE_WAPO,4.194998025894165,7.629370927810669,341,875,0.4382999807415574,18,7
1293,325, fire in transportation tunnels,5,5,BASE,6.130673885345459,13.883995056152344,363,859,0.8176278414979145,18,1
1292,357, airport screening,4,2,BASE_GOOGLE,3.5893421173095703,6.542385101318359,341,879,0.8191269840632233,18,7
1291,363, airports use security measures luggage,3,4,BASE_WAPO,2.9878499507904053,5.292972087860107,341,875,0.6470962195065267,8,5
1290,325, flood in tunnel,1,2,BASE,5.955070018768311,13.028926134109495,363,859,0.1009698308246751,8,1
1289,361, fire in transportation tunnels,5,5,RAND,3.596354961395264,20.28420400619507,363,880,0.8176278414979145,8,5
1288,362, hurricane damage,6,4,BASE,2.0980820655822754,2.363805055618286,408,868,0.828299649216492,8,8
1287,361, train disaster,4,5,RAND,5.245655059814453,11.548587083816528,363,880,0.5770557806483209,8,5
1286,363, airpots sercuity measures,1,2,BASE_WAPO,3.80446195602417,5.756756067276001,341,875,0.2894294411838796,2,2
1285,364, tropical storm hit,2,3,BASE,7.395555973052978,3.868212938308716,408,873,0.5541431912151693,2,5
1284,363, airport security mesasures,6,4,BASE_WAPO,3.28528904914856,13.283530950546265,341,875,0.4923908681256006,8,3
1283,359, fire in transportation tunnels,5,4,BASE_WAPO,3.68632698059082,1.6795408725738523,363,878,0.8176278414979145,8,8
1282,360, tropical storm hit,2,6,BASE_GOOGLE,4.162759780883789,12.076830863952637,408,876,0.5541431912151693,8,4
1281,359, flood in tunnel,1,1,BASE_WAPO,2.82881498336792,12.393248081207275,363,878,0.1009698308246751,18,8
1280,358, train tunnel flood,3,1,BASE_WAPO,5.132523059844971,5.282522201538086,363,882,0.4646665026330443,18,7
1279,330, pirates,2,5,BASE,5.722824811935425,9.046734094619753,367,864,0.6377031804231299,26,5
1278,362, hyphoon damage,4,4,BASE,2.2570528984069824,15.342994928359984,408,868,0.3347092472444263,26,3
1277,359, transport tunnel explosion,6,4,BASE_WAPO,3.1163010597229004,4.42090106010437,363,878,0.7752387091786713,18,7
1276,361, transport tunnel explosion,6,4,RAND,4.779489040374756,10.724220991134644,363,880,0.7752387091786713,18,4
1275,358, train disaster,4,2,BASE_WAPO,5.4730260372161865,3.6205010414123535,363,882,0.5770557806483209,18,4
1274,357, airport security procedures,5,2,BASE_GOOGLE,2.7350099086761475,10.531081914901732,341,879,0.4382999807415574,18,3
1273,358, transport tunnel explosion,6,4,BASE_WAPO,6.074074983596802,9.001888036727905,363,882,0.7752387091786713,18,4
1272,341, fire in transportation tunnels,5,4,BASE_WAPO,2.3709869384765625,3.733607769012451,363,875,0.8176278414979145,18,3
1271,359, train tunnel flood,3,4,BASE_WAPO,3.569817066192627,2.058104991912842,363,878,0.4646665026330443,18,5
1270,356, fatal storm,1,3,BASE_GOOGLE,2.6352429389953613,2.3854799270629883,408,867,0.3436966791443692,18,7
1269,341, transport tunnel explosion,6,4,BASE_WAPO,3.774111032485962,6.221333026885986,363,875,0.7752387091786713,18,2
1268,334, instances of piracy,3,2,BASE,4.184204816818237,7.196856021881104,367,868,0.1794770986900752,18,7
1267,346, typhoon property damage,3,5,RAND,3.348795175552368,26.05928087234497,408,880,0.6726933800270176,18,4
1266,356, tropical storm hit,2,4,BASE_GOOGLE,2.648813009262085,8.149387121200562,408,867,0.5541431912151693,18,3
1265,355, piracy ship boarded,5,1,RAND,2.375108003616333,4.264379024505615,367,877,0.5996986609463215,18,2
1264,352, hurricane damage,6,5,BASE,2.0712618827819824,16.835938930511475,408,874,0.828299649216492,34,4
1263,359, floods in football tunnels,2,1,BASE_WAPO,4.5441060066223145,89.68557620048523,363,878,0.2165369092592105,34,1
1262,341, flood in tunnel,1,4,BASE_WAPO,4.663411140441895,2.947459936141968,363,875,0.1009698308246751,34,3
1261,342, pirates,2,4,BASE_GOOGLE,6.001312017440796,31.231523036956787,367,876,0.6377031804231299,18,8
1260,341, transport tunnel explosion,6,3,BASE_WAPO,8.455720901489258,15.922813892364502,363,875,0.7752387091786713,18,8
1259,334, somali pirates,4,2,BASE,2.1155080795288086,3.4184019565582275,367,868,0.6205601922318716,18,7
1258,352, typhoon property damage,3,5,BASE,5.567893028259277,7.237144947052002,408,874,0.6726933800270176,18,4
1257,339, airport screening,4,4,BASE,11.71726107597351,54.51542282104492,341,873,0.8191269840632233,18,3
1256,355, pirates board ship,1,1,RAND,3.239414930343628,2.071247100830078,367,877,0.5040935371655748,2,4
1255,353, piracy ship boarded,5,5,BASE_GOOGLE,218.9708127975464,1.905512809753418,367,865,0.5996986609463215,2,4
1254,356, typhoon property damage,3,6,BASE_GOOGLE,2.7569282054901123,7.480614185333252,408,867,0.6726933800270176,32,4
1253,358, fire in transportation tunnels,5,1,BASE_WAPO,7.621108055114746,7.35547399520874,363,882,0.8176278414979145,32,5
1252,358, flood in tunnel,1,2,BASE_WAPO,9.46740198135376,13.197221994400024,363,882,0.1009698308246751,32,4
1251,341, train tunnel flood,3,4,BASE_WAPO,3.702991962432861,9.524277925491331,363,875,0.4646665026330443,32,4
1250,355, somali pirates,4,2,RAND,37.56368088722229,2.7229878902435303,367,877,0.6205601922318716,18,2
1249,352, fatal storm,1,4,BASE,2.83113694190979,11.991777181625366,408,874,0.3436966791443692,18,5
1248,334, somali pirates,4,2,BASE,8.678786039352417,25.200419187545776,367,868,0.6205601922318716,18,6
